,X,Y,Z
404,3.754,44.0,0.1516057075134185
405,4.192,44.0,0.16180148992992144
406,4.63,44.0,0.16563833478514917
407,5.068,44.0,0.16304808200834695
408,5.506,44.0,0.1565390270247315
409,5.944,44.0,0.14506623772857002
410,6.382,44.0,0.12584324077752435
411,6.82,44.0,0.10864533515885996
412,7.258,44.0,0.08782948903083238
413,7.696,44.0,0.07196113426816388
414,0.25,46.0,0.07888492447811388
415,0.688,46.0,0.08845653517619832
416,1.126,46.0,0.10134080462720378
417,1.564,46.0,0.1191360072862205
418,2.002,46.0,0.13853461407271087
419,2.44,46.0,0.1591284472589943
420,2.878,46.0,0.17676795055627142
421,3.316,46.0,0.19275063456231795
422,3.754,46.0,0.2025312049387728
423,4.192,46.0,0.2066141116473874
424,4.63,46.0,0.20467463839610214
425,5.068,46.0,0.19675508944827574
426,5.506,46.0,0.18364595440738382
427,5.944,46.0,0.16473015633399823
428,6.382,46.0,0.14529172795685819
429,6.82,46.0,0.12013679759418386
430,7.258,46.0,0.09573273455749445
431,7.696,46.0,0.07143995496292034
432,0.25,48.0,0.03179462560595484
433,0.688,48.0,0.04364410718212952
434,1.126,48.0,0.06022269335009143
435,1.564,48.0,0.08291735494693594
436,2.002,48.0,0.11512073290619962
437,2.44,48.0,0.14770255375316535
438,2.878,48.0,0.18233255918801394
439,3.316,48.0,0.212594862482084
440,3.754,48.0,0.23438080684352047
441,4.192,48.0,0.24633890650759974
442,4.63,48.0,0.24725506329968683
443,5.068,48.0,0.2327065822309832
444,5.506,48.0,0.215818362475453
445,5.944,48.0,0.19026415692004772
446,6.382,48.0,0.15949992143022992
447,6.82,48.0,0.13027429076147315
448,7.258,48.0,0.10321637400117556
449,7.696,48.0,0.0798371727203637
450,0.25,50.0,0.040512222322224324
451,0.688,50.0,0.04794240059115213
452,1.126,50.0,0.05834804692094098
453,1.564,50.0,0.07382222708872885
454,2.002,50.0,0.09565277148145407
455,2.44,50.0,0.11625687938627112
456,2.878,50.0,0.13799018978319405
457,3.316,50.0,0.15526847797023816
458,3.754,50.0,0.1636601815859872
459,4.192,50.0,0.1666737162838951
460,4.63,50.0,0.16545388531905675
461,5.068,50.0,0.15648710997186083
462,5.506,50.0,0.1383252226183717
463,5.944,50.0,0.1199862486243555
464,6.382,50.0,0.10252804284400682
465,6.82,50.0,0.0849657096364583
466,7.258,50.0,0.06920693754159729
467,7.696,50.0,0.05549643572274852
468,0.25,52.0,0.051881617393433076
469,0.688,52.0,0.06111221150287519
470,1.126,52.0,0.07487971832010927
471,1.564,52.0,0.09524606824541429
472,2.002,52.0,0.12084039613844173
473,2.44,52.0,0.14804244403307698
474,2.878,52.0,0.1738221533974173
475,3.316,52.0,0.1967363945930245
476,3.754,52.0,0.21153995809741896
477,4.192,52.0,0.22031864369464035
478,4.63,52.0,0.21994019512070206
479,5.068,52.0,0.21007429246245352
480,5.506,52.0,0.1959768380056294
481,5.944,52.0,0.17789284014214085
482,6.382,52.0,0.15801464948907953
483,6.82,52.0,0.13381548073743701
484,7.258,52.0,0.11131264089967081
485,7.696,52.0,0.08919116306099557
486,0.25,54.0,0.03345300485727988
487,0.688,54.0,0.03498061776610174
488,1.126,54.0,0.039325862446269656
489,1.564,54.0,0.05453463277412647
490,2.002,54.0,0.0768142599689193
491,2.44,54.0,0.10318168226311272
492,2.878,54.0,0.13634981455274425
493,3.316,54.0,0.16131614363185387
494,3.754,54.0,0.1805248792169979
495,4.192,54.0,0.1911864752069869
496,4.63,54.0,0.19347096304217842
497,5.068,54.0,0.1871642250846474
498,5.506,54.0,0.17243016801133143
499,5.944,54.0,0.15152745322807126
500,6.382,54.0,0.12174041936015807
501,6.82,54.0,0.0980594425491809
502,7.258,54.0,0.0726155287262731
503,7.696,54.0,0.05211765984254674
504,0.25,56.0,0.04120165376693926
505,0.688,56.0,0.03568558134634253
506,1.126,56.0,0.033887075206190324
507,1.564,56.0,0.03230251469152873
508,2.002,56.0,0.04289203908233143
509,2.44,56.0,0.05821128187767612
510,2.878,56.0,0.0802579612432708
511,3.316,56.0,0.10015101216424623
512,3.754,56.0,0.11548814547737082
513,4.192,56.0,0.13066899949024832
514,4.63,56.0,0.13721036401343062
515,5.068,56.0,0.14041034350055637
516,5.506,56.0,0.14009549079359435
517,5.944,56.0,0.13385296959479726
518,6.382,56.0,0.12326733979065667
519,6.82,56.0,0.11084019396346215
520,7.258,56.0,0.09940439179461857
521,7.696,56.0,0.08556595556672883
522,0.25,58.0,0.07101185889763244
523,0.688,58.0,0.0661353413366866
524,1.126,58.0,0.06278953370845372
525,1.564,58.0,0.06590051768261346
526,2.002,58.0,0.07734161948215115
527,2.44,58.0,0.09475712550420726
528,2.878,58.0,0.1161332620593101
529,3.316,58.0,0.13861218553183635
530,3.754,58.0,0.15919579732733974
531,4.192,58.0,0.17441221752998845
532,4.63,58.0,0.18428518012423017
533,5.068,58.0,0.18932079377093078
534,5.506,58.0,0.1859996350175051
535,5.944,58.0,0.17905930401544623
536,6.382,58.0,0.16891844117874588
537,6.82,58.0,0.15156950976305666
538,7.258,58.0,0.13094612124420232
539,7.696,58.0,0.10816411590599248
540,0.25,60.0,0.04250942338757472
541,0.688,60.0,0.05800766100745558
542,1.126,60.0,0.07885309763225824
543,1.564,60.0,0.10987824593890713
544,2.002,60.0,0.14484658694206753
545,2.44,60.0,0.18224941861628352
546,2.878,60.0,0.2185090965579275
547,3.316,60.0,0.25124014794814076
548,3.754,60.0,0.27138399412315867
549,4.192,60.0,0.2784456943300682
550,4.63,60.0,0.2754909822324033
551,5.068,60.0,0.2564967691383139
552,5.506,60.0,0.22878753472567065
553,5.944,60.0,0.19791698346518133
554,6.382,60.0,0.16333982515323386
555,6.82,60.0,0.1282422940785517
556,7.258,60.0,0.09680366246339475
557,7.696,60.0,0.07354649512369166
558,0.25,62.0,-0.009797403774398862
559,0.688,62.0,-0.0025712821931566073
560,1.126,62.0,0.011332979624036859
561,1.564,62.0,0.03123694437539281
562,2.002,62.0,0.05875924853707922
563,2.44,62.0,0.09105904240728738
564,2.878,62.0,0.12519439156614426
565,3.316,62.0,0.15336308808997062
566,3.754,62.0,0.17583470084664238
567,4.192,62.0,0.18781234854693185
568,4.63,62.0,0.19156739691444927
569,5.068,62.0,0.18587316516496563
570,5.506,62.0,0.1719857126342172
571,5.944,62.0,0.1524533535774087
572,6.382,62.0,0.1318549449310959
573,6.82,62.0,0.10770547506008221
574,7.258,62.0,0.08443066091714203
575,7.696,62.0,0.06349950512856187
576,0.25,64.0,0.06668159342854355
577,0.688,64.0,0.0742395202231949
578,1.126,64.0,0.08074836233418473
579,1.564,64.0,0.09094301876959399
580,2.002,64.0,0.11169995372201616
581,2.44,64.0,0.13412549841311133
582,2.878,64.0,0.15533209527433114
583,3.316,64.0,0.1753482709067827
584,3.754,64.0,0.18730457088849478
585,4.192,64.0,0.19211718516855422
586,4.63,64.0,0.190398066526354
587,5.068,64.0,0.18098846986818526
588,5.506,64.0,0.166589254335372
589,5.944,64.0,0.14630208423527571
590,6.382,64.0,0.11845586257557025
591,6.82,64.0,0.09305445663670633
592,7.258,64.0,0.06784164875904866
593,7.696,64.0,0.043340294167365206
594,0.25,66.0,0.051509503442653926
595,0.688,66.0,0.049888962006258926
596,1.126,66.0,0.04949838610885143
597,1.564,66.0,0.05959779403432215
598,2.002,66.0,0.07786107961729168
599,2.44,66.0,0.09528169625357191
600,2.878,66.0,0.11975891522114132
601,3.316,66.0,0.13941699179317066
602,3.754,66.0,0.15542411109323775
603,4.192,66.0,0.1670159588942195
604,4.63,66.0,0.16963912215086124
605,5.068,66.0,0.16720840966617578
606,5.506,66.0,0.1586242980062445
607,5.944,66.0,0.14645477257188327
608,6.382,66.0,0.13075673034972116
609,6.82,66.0,0.11661394133902292
610,7.258,66.0,0.10026822778004692
611,7.696,66.0,0.08353686329325226
612,0.25,68.0,0.03971594015309386
613,0.688,68.0,0.04586341844597788
614,1.126,68.0,0.05816394642240604
615,1.564,68.0,0.07229022796084367
616,2.002,68.0,0.09269509938746279
617,2.44,68.0,0.11868053298212107
618,2.878,68.0,0.14716574263427804
619,3.316,68.0,0.17209611175091216
620,3.754,68.0,0.19110456582788973
621,4.192,68.0,0.2046388939520524
622,4.63,68.0,0.20998985111397195
623,5.068,68.0,0.2054541492704316
624,5.506,68.0,0.19504783941787945
625,5.944,68.0,0.1777142331441986
626,6.382,68.0,0.15717344146719606
627,6.82,68.0,0.13296472858599162
628,7.258,68.0,0.11023032263648243
629,7.696,68.0,0.08824401921053236
630,0.25,70.0,0.0789409802807203
631,0.688,70.0,0.07610576976463729
632,1.126,70.0,0.07651799024625713
633,1.564,70.0,0.08491499515257986
634,2.002,70.0,0.10407877430962646
635,2.44,70.0,0.1286949747901675
636,2.878,70.0,0.15813959355993149
637,3.316,70.0,0.18654611083619557
638,3.754,70.0,0.20577922393567447
639,4.192,70.0,0.2188032449443799
640,4.63,70.0,0.2256683804057178
641,5.068,70.0,0.22197549440748882
642,5.506,70.0,0.21062277785942657
643,5.944,70.0,0.19291650566264332
644,6.382,70.0,0.1703460394061944
645,6.82,70.0,0.14409348045222387
646,7.258,70.0,0.11709730491079384
647,7.696,70.0,0.09371823597229668
648,0.25,72.0,0.004734395649401117
649,0.688,72.0,0.013386295507505886
650,1.126,72.0,0.026715245652806936
651,1.564,72.0,0.04818237269669462
652,2.002,72.0,0.08134462740694151
653,2.44,72.0,0.1148626613756352
654,2.878,72.0,0.15183977667430867
655,3.316,72.0,0.1849146281223566
656,3.754,72.0,0.2080159839604528
657,4.192,72.0,0.2199105048636528
658,4.63,72.0,0.22182393082038296
659,5.068,72.0,0.21670306583288199
660,5.506,72.0,0.20190737736796568
661,5.944,72.0,0.18235797095861955
662,6.382,72.0,0.1564184879415781
663,6.82,72.0,0.1279329035269504
664,7.258,72.0,0.10043953884778536
665,7.696,72.0,0.07736803350441515
666,0.25,74.0,0.020341988663595486
667,0.688,74.0,0.03319070733150286
668,1.126,74.0,0.051935952217633675
669,1.564,74.0,0.07829348972821212
670,2.002,74.0,0.11218114273038837
671,2.44,74.0,0.14754711556840813
672,2.878,74.0,0.18361481649118966
673,3.316,74.0,0.21386240945878066
674,3.754,74.0,0.23905575879717725
675,4.192,74.0,0.2522966726791368
676,4.63,74.0,0.2530020458134277
677,5.068,74.0,0.23972158396034082
678,5.506,74.0,0.2154568284077137
679,5.944,74.0,0.18472227042020933
680,6.382,74.0,0.14940824700463545
681,6.82,74.0,0.11460301578071982
682,7.258,74.0,0.08077619203321158
683,7.696,74.0,0.048631942122409726
684,0.25,76.0,0.04757747827164211
685,0.688,76.0,0.061996219469010114
686,1.126,76.0,0.07950642928092751
687,1.564,76.0,0.09827333898362975
688,2.002,76.0,0.11877879683575517
689,2.44,76.0,0.1417946205441208
690,2.878,76.0,0.16119737938418444
691,3.316,76.0,0.1774427534253349
692,3.754,76.0,0.189948274733524
693,4.192,76.0,0.19864613393490033
694,4.63,76.0,0.20031791780046304
695,5.068,76.0,0.19065325489869483
696,5.506,76.0,0.1775342853996404
697,5.944,76.0,0.16158044372344854
698,6.382,76.0,0.14304851847962008
699,6.82,76.0,0.12458169871508695
700,7.258,76.0,0.1091576214977962
701,7.696,76.0,0.09510374568114546
702,0.25,78.0,0.0458323431013801
703,0.688,78.0,0.052607483657368004
704,1.126,78.0,0.06519312818001555
705,1.564,78.0,0.08346541681414442
706,2.002,78.0,0.11147311919541233
707,2.44,78.0,0.14073527605561806
708,2.878,78.0,0.17144563817927336
709,3.316,78.0,0.19650950425633754
710,3.754,78.0,0.21059439469795457
711,4.192,78.0,0.21451436556666467
712,4.63,78.0,0.2092451050647454
713,5.068,78.0,0.19664271754273638
714,5.506,78.0,0.17391830888485355
715,5.944,78.0,0.14385455951018128
716,6.382,78.0,0.11581523505214311
717,6.82,78.0,0.0894749295803324
718,7.258,78.0,0.06367296041485775
719,7.696,78.0,0.04043937807710835
720,0.25,80.0,0.046843014085371296
721,0.688,80.0,0.051654569371987244
722,1.126,80.0,0.056951329731852664
723,1.564,80.0,0.06909817223529216
724,2.002,80.0,0.08883341741535584
725,2.44,80.0,0.11395782088657373
726,2.878,80.0,0.14742282523285666
727,3.316,80.0,0.1793892538376139
728,3.754,80.0,0.2028452589647348
729,4.192,80.0,0.22049023526849823
730,4.63,80.0,0.22881012078203833
731,5.068,80.0,0.22581433176981508
732,5.506,80.0,0.21603282495123616
